Date,Path,Total Contracted Quantity (GJ),Folder Link,Download Link
2015-10-01,Empress to Emerson 2,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to Enbridge CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to Enbridge EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to GMIT EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to KPUC EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to Napierville,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to Union CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to Union NDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Niagara Falls to Union SWDA,2616524.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Chippawa to Union SWDA,2548497.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Centram MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Centrat MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Emerson 1,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Emerson 2,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Enbridge CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Enbridge EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to GMIT EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to KPUC EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Napierville,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Union CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Union NDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Empress to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-11-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Chippawa to Kirkwall,773000.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Chippawa to Union SWDA,2586857.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Centram MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Centrat MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Emerson 1,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Emerson 2,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Enbridge CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Enbridge EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to GMIT EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to KPUC EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Napierville,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Union CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Union NDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Empress to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-12-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2016-10-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Chippawa to Union SWDA,2002972.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Centram MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Centrat MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Emerson 1,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Emerson 2,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Enbridge CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Enbridge EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to GMIT EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to KPUC EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Napierville,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Union CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Union NDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Empress to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-10-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Chippawa to Union SWDA,1052130.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Centram MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Centrat MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Emerson 1,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Emerson 2,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Enbridge CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Enbridge EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to GMIT EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to KPUC EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Napierville,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Union CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Union NDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Empress to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-11-01,Niagara Falls to Union SWDA,316500.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Chippawa to Union SWDA,1144737.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Centram MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Centrat MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Emerson 1,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Emerson 2,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Enbridge CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Enbridge EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to GMIT EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to KPUC EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Napierville,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Union CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Union NDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Empress to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2016-12-01,Niagara Falls to Union SWDA,269514.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3194885,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3194769
2017-10-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-10-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-10-01,Chippawa to Union SWDA,327081.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-10-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-10-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-10-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-10-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-10-01,Niagara Falls to Union SWDA,1087170.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-11-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-11-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-11-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-11-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-11-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-11-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-11-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-11-01,Niagara Falls to Union SWDA,1038630.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-12-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-12-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-12-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-12-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-12-01,Empress to Iroquois,325917.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-12-01,Niagara Falls to Kirkwall,9300.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-12-01,Niagara Falls to Union Parkway Belt,981243.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2017-12-01,Niagara Falls to Union SWDA,81778.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3490827,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3490061
2018-10-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-10-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-10-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-10-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-10-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-10-01,Empress to North Bay Junction,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-10-01,GMIT EDA to East Hereford,1213402.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-10-01,Niagara Falls to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-10-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-10-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-10-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,Empress to North Bay Junction,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,GMIT EDA to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,Niagara Falls to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-11-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-12-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-12-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-12-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-12-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-12-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-12-01,Empress to North Bay Junction,1102081.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-12-01,GMIT EDA to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-12-01,Niagara Falls to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
2018-12-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3755037,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3754250
